period,sex,age,initial_state,final_state,calibrated_probability
2010,female,46,3,4,0.0
2010,female,46,3,5,0.0
2010,female,46,4,4,1.0
2010,female,46,4,5,0.0
2010,male,46,0,0,1.0
2010,male,46,0,1,0.0
2010,male,46,0,4,0.0
2010,male,46,0,5,0.0
2010,male,46,1,0,0.0
2010,male,46,1,1,1.0
2010,male,46,1,2,0.0
2010,male,46,1,4,0.0
2010,male,46,1,5,0.0
2010,male,46,2,1,0.0
2010,male,46,2,2,1.0
2010,male,46,2,3,0.0
2010,male,46,2,4,0.0
2010,male,46,2,5,0.0
2010,male,46,3,2,0.0
2010,male,46,3,3,1.0
2010,male,46,3,4,0.0
2010,male,46,3,5,0.0
2010,male,46,4,4,1.0
2010,male,46,4,5,0.0
2010,female,47,0,0,1.0
2010,female,47,0,1,0.0
2010,female,47,0,4,0.0
2010,female,47,0,5,0.0
2010,female,47,1,0,0.0
2010,female,47,1,1,1.0
2010,female,47,1,2,0.0
2010,female,47,1,4,0.0
2010,female,47,1,5,0.0
2010,female,47,2,1,0.0
2010,female,47,2,2,1.0
2010,female,47,2,3,0.0
2010,female,47,2,4,0.0
2010,female,47,2,5,0.0
2010,female,47,3,2,0.0
2010,female,47,3,3,1.0
2010,female,47,3,4,0.0
2010,female,47,3,5,0.0
2010,female,47,4,4,1.0
2010,female,47,4,5,0.0
2010,male,47,0,0,1.0
2010,male,47,0,1,0.0
2010,male,47,0,4,0.0
2010,male,47,0,5,0.0
2010,male,47,1,0,0.0
2010,male,47,1,1,1.0
2010,male,47,1,2,0.0
2010,male,47,1,4,0.0
2010,male,47,1,5,0.0
2010,male,47,2,1,0.0
2010,male,47,2,2,1.0
2010,male,47,2,3,0.0
2010,male,47,2,4,0.0
2010,male,47,2,5,0.0
2010,male,47,3,2,0.0
2010,male,47,3,3,1.0
2010,male,47,3,4,0.0
2010,male,47,3,5,0.0
2010,male,47,4,4,1.0
2010,male,47,4,5,0.0
2010,female,48,0,0,1.0
2010,female,48,0,1,0.0
2010,female,48,0,4,0.0
2010,female,48,0,5,0.0
2010,female,48,1,0,0.0
2010,female,48,1,1,1.0
2010,female,48,1,2,0.0
2010,female,48,1,4,0.0
2010,female,48,1,5,0.0
2010,female,48,2,1,0.0
2010,female,48,2,2,1.0
2010,female,48,2,3,0.0
2010,female,48,2,4,0.0
2010,female,48,2,5,0.0
2010,female,48,3,2,0.0
2010,female,48,3,3,1.0
2010,female,48,3,4,0.0
2010,female,48,3,5,0.0
2010,female,48,4,4,1.0
2010,female,48,4,5,0.0
2010,male,48,0,0,1.0
2010,male,48,0,1,0.0
2010,male,48,0,4,0.0
2010,male,48,0,5,0.0
2010,male,48,1,0,0.0
2010,male,48,1,1,1.0
2010,male,48,1,2,0.0
2010,male,48,1,4,0.0
2010,male,48,1,5,0.0
2010,male,48,2,1,0.0
2010,male,48,2,2,1.0
2010,male,48,2,3,0.0
2010,male,48,2,4,0.0
2010,male,48,2,5,0.0
2010,male,48,3,2,0.0
2010,male,48,3,3,1.0
2010,male,48,3,4,0.0
2010,male,48,3,5,0.0
2010,male,48,4,4,1.0
2010,male,48,4,5,0.0
2010,female,49,0,0,1.0
2010,female,49,0,1,0.0
2010,female,49,0,4,0.0
2010,female,49,0,5,0.0
2010,female,49,1,0,0.0
2010,female,49,1,1,1.0
2010,female,49,1,2,0.0
2010,female,49,1,4,0.0
2010,female,49,1,5,0.0
2010,female,49,2,1,0.0
2010,female,49,2,2,1.0
2010,female,49,2,3,0.0
2010,female,49,2,4,0.0
2010,female,49,2,5,0.0
2010,female,49,3,2,0.0
2010,female,49,3,3,1.0
2010,female,49,3,4,0.0
2010,female,49,3,5,0.0
2010,female,49,4,4,1.0
2010,female,49,4,5,0.0
2010,male,49,0,0,1.0
2010,male,49,0,1,0.0
2010,male,49,0,4,0.0
2010,male,49,0,5,0.0
2010,male,49,1,0,0.0
2010,male,49,1,1,1.0
2010,male,49,1,2,0.0
2010,male,49,1,4,0.0
2010,male,49,1,5,0.0
2010,male,49,2,1,0.0
2010,male,49,2,2,1.0
2010,male,49,2,3,0.0
2010,male,49,2,4,0.0
2010,male,49,2,5,0.0
2010,male,49,3,2,0.0
2010,male,49,3,3,1.0
2010,male,49,3,4,0.0
2010,male,49,3,5,0.0
2010,male,49,4,4,1.0
2010,male,49,4,5,0.0
2010,female,50,0,0,1.0
2010,female,50,0,1,0.0
2010,female,50,0,4,0.0
2010,female,50,0,5,0.0
2010,female,50,1,0,0.0
2010,female,50,1,1,1.0
2010,female,50,1,2,0.0
2010,female,50,1,4,0.0
2010,female,50,1,5,0.0
2010,female,50,2,1,0.0
2010,female,50,2,2,1.0
2010,female,50,2,3,0.0
2010,female,50,2,4,0.0
2010,female,50,2,5,0.0
2010,female,50,3,2,0.0
2010,female,50,3,3,1.0
2010,female,50,3,4,0.0
2010,female,50,3,5,0.0
2010,female,50,4,4,1.0
2010,female,50,4,5,0.0
2010,male,50,0,0,1.0
2010,male,50,0,1,0.0
2010,male,50,0,4,0.0
2010,male,50,0,5,0.0
2010,male,50,1,0,0.0
2010,male,50,1,1,1.0
2010,male,50,1,2,0.0
2010,male,50,1,4,0.0
2010,male,50,1,5,0.0
2010,male,50,2,1,0.0
2010,male,50,2,2,1.0
2010,male,50,2,3,0.0
2010,male,50,2,4,0.0
2010,male,50,2,5,0.0
2010,male,50,3,2,0.0
2010,male,50,3,3,1.0
2010,male,50,3,4,0.0
2010,male,50,3,5,0.0
2010,male,50,4,4,1.0
2010,male,50,4,5,0.0
2010,female,51,0,0,1.0
2010,female,51,0,1,0.0
2010,female,51,0,4,0.0
2010,female,51,0,5,0.0
2010,female,51,1,0,0.0
2010,female,51,1,1,1.0
2010,female,51,1,2,0.0
2010,female,51,1,4,0.0
2010,female,51,1,5,0.0
2010,female,51,2,1,0.0
2010,female,51,2,2,1.0
2010,female,51,2,3,0.0
2010,female,51,2,4,0.0
2010,female,51,2,5,0.0
2010,female,51,3,2,0.0
2010,female,51,3,3,1.0
2010,female,51,3,4,0.0
2010,female,51,3,5,0.0
2010,female,51,4,4,1.0
2010,female,51,4,5,0.0
2010,male,51,0,0,1.0
2010,male,51,0,1,0.0
2010,male,51,0,4,0.0
2010,male,51,0,5,0.0
2010,male,51,1,0,0.0
2010,male,51,1,1,1.0
2010,male,51,1,2,0.0
2010,male,51,1,4,0.0
2010,male,51,1,5,0.0
2010,male,51,2,1,0.0
2010,male,51,2,2,1.0
2010,male,51,2,3,0.0
2010,male,51,2,4,0.0
2010,male,51,2,5,0.0
2010,male,51,3,2,0.0
2010,male,51,3,3,1.0
2010,male,51,3,4,0.0
2010,male,51,3,5,0.0
2010,male,51,4,4,1.0
2010,male,51,4,5,0.0
2010,female,52,0,0,1.0
2010,female,52,0,1,0.0
2010,female,52,0,4,0.0
2010,female,52,0,5,0.0
2010,female,52,1,0,0.0
2010,female,52,1,1,1.0
2010,female,52,1,2,0.0
2010,female,52,1,4,0.0
2010,female,52,1,5,0.0
2010,female,52,2,1,0.0
2010,female,52,2,2,1.0
2010,female,52,2,3,0.0
2010,female,52,2,4,0.0
2010,female,52,2,5,0.0
2010,female,52,3,2,0.0
2010,female,52,3,3,1.0
2010,female,52,3,4,0.0
2010,female,52,3,5,0.0
2010,female,52,4,4,1.0
2010,female,52,4,5,0.0
2010,male,52,0,0,1.0
2010,male,52,0,1,0.0
2010,male,52,0,4,0.0
2010,male,52,0,5,0.0
2010,male,52,1,0,0.0
2010,male,52,1,1,1.0
2010,male,52,1,2,0.0
2010,male,52,1,4,0.0
2010,male,52,1,5,0.0
2010,male,52,2,1,0.0
2010,male,52,2,2,1.0
2010,male,52,2,3,0.0
2010,male,52,2,4,0.0
2010,male,52,2,5,0.0
2010,male,52,3,2,0.0
2010,male,52,3,3,1.0
2010,male,52,3,4,0.0
2010,male,52,3,5,0.0
2010,male,52,4,4,1.0
2010,male,52,4,5,0.0
2010,female,53,0,0,1.0
2010,female,53,0,1,0.0
2010,female,53,0,4,0.0
2010,female,53,0,5,0.0
2010,female,53,1,0,0.0
2010,female,53,1,1,1.0
2010,female,53,1,2,0.0
2010,female,53,1,4,0.0
2010,female,53,1,5,0.0
2010,female,53,2,1,0.0
2010,female,53,2,2,1.0
2010,female,53,2,3,0.0
2010,female,53,2,4,0.0
2010,female,53,2,5,0.0
2010,female,53,3,2,0.0
2010,female,53,3,3,1.0
2010,female,53,3,4,0.0
2010,female,53,3,5,0.0
2010,female,53,4,4,1.0
2010,female,53,4,5,0.0
2010,male,53,0,0,1.0
2010,male,53,0,1,0.0
2010,male,53,0,4,0.0
2010,male,53,0,5,0.0
2010,male,53,1,0,0.0
2010,male,53,1,1,1.0
2010,male,53,1,2,0.0
2010,male,53,1,4,0.0
2010,male,53,1,5,0.0
2010,male,53,2,1,0.0
2010,male,53,2,2,1.0
2010,male,53,2,3,0.0
2010,male,53,2,4,0.0
2010,male,53,2,5,0.0
2010,male,53,3,2,0.0
2010,male,53,3,3,1.0
2010,male,53,3,4,0.0
2010,male,53,3,5,0.0
2010,male,53,4,4,1.0
2010,male,53,4,5,0.0
2010,female,54,0,0,1.0
2010,female,54,0,1,0.0
2010,female,54,0,4,0.0
2010,female,54,0,5,0.0
2010,female,54,1,0,0.0
2010,female,54,1,1,1.0
2010,female,54,1,2,0.0
2010,female,54,1,4,0.0
2010,female,54,1,5,0.0
2010,female,54,2,1,0.0
2010,female,54,2,2,1.0
2010,female,54,2,3,0.0
2010,female,54,2,4,0.0
2010,female,54,2,5,0.0
2010,female,54,3,2,0.0
2010,female,54,3,3,1.0
2010,female,54,3,4,0.0
2010,female,54,3,5,0.0
2010,female,54,4,4,1.0
2010,female,54,4,5,0.0
2010,male,54,0,0,1.0
2010,male,54,0,1,0.0
2010,male,54,0,4,0.0
2010,male,54,0,5,0.0
2010,male,54,1,0,0.0
2010,male,54,1,1,1.0
2010,male,54,1,2,0.0
2010,male,54,1,4,0.0
2010,male,54,1,5,0.0
2010,male,54,2,1,0.0
2010,male,54,2,2,1.0
2010,male,54,2,3,0.0
2010,male,54,2,4,0.0
2010,male,54,2,5,0.0
2010,male,54,3,2,0.0
2010,male,54,3,3,1.0
2010,male,54,3,4,0.0
2010,male,54,3,5,0.0
2010,male,54,4,4,1.0
2010,male,54,4,5,0.0
2010,female,55,0,0,1.0
2010,female,55,0,1,0.0
2010,female,55,0,4,0.0
2010,female,55,0,5,0.0
2010,female,55,1,0,0.0
2010,female,55,1,1,1.0
2010,female,55,1,2,0.0
2010,female,55,1,4,0.0
2010,female,55,1,5,0.0
2010,female,55,2,1,0.0
2010,female,55,2,2,1.0
2010,female,55,2,3,0.0
2010,female,55,2,4,0.0
2010,female,55,2,5,0.0
2010,female,55,3,2,0.0
2010,female,55,3,3,1.0
2010,female,55,3,4,0.0
2010,female,55,3,5,0.0
2010,female,55,4,4,1.0
2010,female,55,4,5,0.0
2010,male,55,0,0,1.0
2010,male,55,0,1,0.0
2010,male,55,0,4,0.0
2010,male,55,0,5,0.0
2010,male,55,1,0,0.0
2010,male,55,1,1,1.0
2010,male,55,1,2,0.0
2010,male,55,1,4,0.0
2010,male,55,1,5,0.0
2010,male,55,2,1,0.0
2010,male,55,2,2,1.0
2010,male,55,2,3,0.0
2010,male,55,2,4,0.0
2010,male,55,2,5,0.0
2010,male,55,3,2,0.0
2010,male,55,3,3,1.0
2010,male,55,3,4,0.0
2010,male,55,3,5,0.0
2010,male,55,4,4,1.0
2010,male,55,4,5,0.0
2010,female,56,0,0,1.0
2010,female,56,0,1,0.0
2010,female,56,0,4,0.0
2010,female,56,0,5,0.0
2010,female,56,1,0,0.0
2010,female,56,1,1,1.0
2010,female,56,1,2,0.0
2010,female,56,1,4,0.0
2010,female,56,1,5,0.0
2010,female,56,2,1,0.0
2010,female,56,2,2,1.0
2010,female,56,2,3,0.0
2010,female,56,2,4,0.0
2010,female,56,2,5,0.0
2010,female,56,3,2,0.0
2010,female,56,3,3,1.0
2010,female,56,3,4,0.0
2010,female,56,3,5,0.0
2010,female,56,4,4,1.0
2010,female,56,4,5,0.0
2010,male,56,0,0,1.0
2010,male,56,0,1,0.0
2010,male,56,0,4,0.0
2010,male,56,0,5,0.0
2010,male,56,1,0,0.0
2010,male,56,1,1,1.0
2010,male,56,1,2,0.0
2010,male,56,1,4,0.0
2010,male,56,1,5,0.0
2010,male,56,2,1,0.0
2010,male,56,2,2,1.0
2010,male,56,2,3,0.0
2010,male,56,2,4,0.0
2010,male,56,2,5,0.0
2010,male,56,3,2,0.0
2010,male,56,3,3,1.0
2010,male,56,3,4,0.0
2010,male,56,3,5,0.0
2010,male,56,4,4,1.0
2010,male,56,4,5,0.0
2010,female,57,0,0,1.0
2010,female,57,0,1,0.0
2010,female,57,0,4,0.0
2010,female,57,0,5,0.0
2010,female,57,1,0,0.0
2010,female,57,1,1,1.0
2010,female,57,1,2,0.0
2010,female,57,1,4,0.0
2010,female,57,1,5,0.0
2010,female,57,2,1,0.0
2010,female,57,2,2,1.0
2010,female,57,2,3,0.0
2010,female,57,2,4,0.0
2010,female,57,2,5,0.0
2010,female,57,3,2,0.0
2010,female,57,3,3,1.0
2010,female,57,3,4,0.0
2010,female,57,3,5,0.0
2010,female,57,4,4,1.0
2010,female,57,4,5,0.0
2010,male,57,0,0,1.0
2010,male,57,0,1,0.0
2010,male,57,0,4,0.0
2010,male,57,0,5,0.0
2010,male,57,1,0,0.0
2010,male,57,1,1,1.0
2010,male,57,1,2,0.0
2010,male,57,1,4,0.0
2010,male,57,1,5,0.0
2010,male,57,2,1,0.0
2010,male,57,2,2,1.0
2010,male,57,2,3,0.0
2010,male,57,2,4,0.0
2010,male,57,2,5,0.0
2010,male,57,3,2,0.0
2010,male,57,3,3,1.0
2010,male,57,3,4,0.0
2010,male,57,3,5,0.0
2010,male,57,4,4,1.0
2010,male,57,4,5,0.0
2010,female,58,0,0,1.0
2010,female,58,0,1,0.0
2010,female,58,0,4,0.0
2010,female,58,0,5,0.0
2010,female,58,1,0,0.0
2010,female,58,1,1,1.0
2010,female,58,1,2,0.0
2010,female,58,1,4,0.0
2010,female,58,1,5,0.0
2010,female,58,2,1,0.0
2010,female,58,2,2,1.0
2010,female,58,2,3,0.0
2010,female,58,2,4,0.0
2010,female,58,2,5,0.0
2010,female,58,3,2,0.0
2010,female,58,3,3,1.0
2010,female,58,3,4,0.0
2010,female,58,3,5,0.0
2010,female,58,4,4,1.0
2010,female,58,4,5,0.0
2010,male,58,0,0,1.0
2010,male,58,0,1,0.0
2010,male,58,0,4,0.0
2010,male,58,0,5,0.0
2010,male,58,1,0,0.0
2010,male,58,1,1,1.0
2010,male,58,1,2,0.0
2010,male,58,1,4,0.0
2010,male,58,1,5,0.0
2010,male,58,2,1,0.0
2010,male,58,2,2,1.0
2010,male,58,2,3,0.0
2010,male,58,2,4,0.0
2010,male,58,2,5,0.0
2010,male,58,3,2,0.0
2010,male,58,3,3,1.0
2010,male,58,3,4,0.0
2010,male,58,3,5,0.0
2010,male,58,4,4,1.0
2010,male,58,4,5,0.0
2010,female,59,0,0,1.0
2010,female,59,0,1,0.0
2010,female,59,0,4,0.0
2010,female,59,0,5,0.0
2010,female,59,1,0,0.0
2010,female,59,1,1,1.0
2010,female,59,1,2,0.0
2010,female,59,1,4,0.0
2010,female,59,1,5,0.0
2010,female,59,2,1,0.0
2010,female,59,2,2,1.0
2010,female,59,2,3,0.0
2010,female,59,2,4,0.0
2010,female,59,2,5,0.0
2010,female,59,3,2,0.0
2010,female,59,3,3,1.0
2010,female,59,3,4,0.0
2010,female,59,3,5,0.0
2010,female,59,4,4,1.0
2010,female,59,4,5,0.0
2010,male,59,0,0,1.0
2010,male,59,0,1,0.0
2010,male,59,0,4,0.0
2010,male,59,0,5,0.0
2010,male,59,1,0,0.0
2010,male,59,1,1,1.0
2010,male,59,1,2,0.0
2010,male,59,1,4,0.0
2010,male,59,1,5,0.0
2010,male,59,2,1,0.0
2010,male,59,2,2,1.0
2010,male,59,2,3,0.0
2010,male,59,2,4,0.0
2010,male,59,2,5,0.0
2010,male,59,3,2,0.0
2010,male,59,3,3,1.0
2010,male,59,3,4,0.0
2010,male,59,3,5,0.0
2010,male,59,4,4,1.0
2010,male,59,4,5,0.0
2010,female,60,0,0,1.0
2010,female,60,0,1,0.0
2010,female,60,0,4,0.0
2010,female,60,0,5,0.0
2010,female,60,1,0,0.0
2010,female,60,1,1,1.0
2010,female,60,1,2,0.0
2010,female,60,1,4,0.0
2010,female,60,1,5,0.0
2010,female,60,2,1,0.0
2010,female,60,2,2,1.0
2010,female,60,2,3,0.0
2010,female,60,2,4,0.0
2010,female,60,2,5,0.0
2010,female,60,3,2,0.0
2010,female,60,3,3,1.0
2010,female,60,3,4,0.0
2010,female,60,3,5,0.0
2010,female,60,4,4,1.0
2010,female,60,4,5,0.0
2010,male,60,0,0,1.0
2010,male,60,0,1,0.0
2010,male,60,0,4,0.0
2010,male,60,0,5,0.0
2010,male,60,1,0,0.0
2010,male,60,1,1,1.0
2010,male,60,1,2,0.0
2010,male,60,1,4,0.0
2010,male,60,1,5,0.0
2010,male,60,2,1,0.0
2010,male,60,2,2,1.0
2010,male,60,2,3,0.0
2010,male,60,2,4,0.0
2010,male,60,2,5,0.0
2010,male,60,3,2,0.0
2010,male,60,3,3,1.0
2010,male,60,3,4,0.0
2010,male,60,3,5,0.0
2010,male,60,4,4,1.0
2010,male,60,4,5,0.0
2010,female,61,0,0,1.0
2010,female,61,0,1,0.0
2010,female,61,0,4,0.0
2010,female,61,0,5,0.0
2010,female,61,1,0,0.0
2010,female,61,1,1,1.0
2010,female,61,1,2,0.0
2010,female,61,1,4,0.0
2010,female,61,1,5,0.0
2010,female,61,2,1,0.0
2010,female,61,2,2,1.0
2010,female,61,2,3,0.0
2010,female,61,2,4,0.0
2010,female,61,2,5,0.0
2010,female,61,3,2,0.0
2010,female,61,3,3,1.0
2010,female,61,3,4,0.0
2010,female,61,3,5,0.0
2010,female,61,4,4,1.0
2010,female,61,4,5,0.0
2010,male,61,0,0,1.0
2010,male,61,0,1,0.0
2010,male,61,0,4,0.0
2010,male,61,0,5,0.0
2010,male,61,1,0,0.0
2010,male,61,1,1,1.0
2010,male,61,1,2,0.0
2010,male,61,1,4,0.0
2010,male,61,1,5,0.0
2010,male,61,2,1,0.0
2010,male,61,2,2,1.0
2010,male,61,2,3,0.0
2010,male,61,2,4,0.0
2010,male,61,2,5,0.0
2010,male,61,3,2,0.0
2010,male,61,3,3,1.0
2010,male,61,3,4,0.0
2010,male,61,3,5,0.0
2010,male,61,4,4,1.0
2010,male,61,4,5,0.0
2010,female,62,0,0,1.0
2010,female,62,0,1,0.0
2010,female,62,0,4,0.0
2010,female,62,0,5,0.0
2010,female,62,1,0,0.0
2010,female,62,1,1,1.0
2010,female,62,1,2,0.0
2010,female,62,1,4,0.0
2010,female,62,1,5,0.0
2010,female,62,2,1,0.0
2010,female,62,2,2,1.0
2010,female,62,2,3,0.0
2010,female,62,2,4,0.0
2010,female,62,2,5,0.0
2010,female,62,3,2,0.0
2010,female,62,3,3,1.0
2010,female,62,3,4,0.0
2010,female,62,3,5,0.0
2010,female,62,4,4,1.0
2010,female,62,4,5,0.0
2010,male,62,0,0,1.0
2010,male,62,0,1,0.0
2010,male,62,0,4,0.0
2010,male,62,0,5,0.0
2010,male,62,1,0,0.0
2010,male,62,1,1,1.0
2010,male,62,1,2,0.0
2010,male,62,1,4,0.0
2010,male,62,1,5,0.0
2010,male,62,2,1,0.0
2010,male,62,2,2,1.0
2010,male,62,2,3,0.0
2010,male,62,2,4,0.0
2010,male,62,2,5,0.0
2010,male,62,3,2,0.0
2010,male,62,3,3,1.0
2010,male,62,3,4,0.0
2010,male,62,3,5,0.0
2010,male,62,4,4,1.0
2010,male,62,4,5,0.0
2010,female,63,0,0,1.0
2010,female,63,0,1,0.0
2010,female,63,0,4,0.0
2010,female,63,0,5,0.0
2010,female,63,1,0,0.0
2010,female,63,1,1,1.0
2010,female,63,1,2,0.0
2010,female,63,1,4,0.0
2010,female,63,1,5,0.0
2010,female,63,2,1,0.0
2010,female,63,2,2,1.0
2010,female,63,2,3,0.0
2010,female,63,2,4,0.0
2010,female,63,2,5,0.0
2010,female,63,3,2,0.0
2010,female,63,3,3,1.0
2010,female,63,3,4,0.0
2010,female,63,3,5,0.0
2010,female,63,4,4,1.0
2010,female,63,4,5,0.0
2010,male,63,0,0,1.0
2010,male,63,0,1,0.0
2010,male,63,0,4,0.0
2010,male,63,0,5,0.0
2010,male,63,1,0,0.0
2010,male,63,1,1,1.0
2010,male,63,1,2,0.0
2010,male,63,1,4,0.0
2010,male,63,1,5,0.0
2010,male,63,2,1,0.0
2010,male,63,2,2,1.0
2010,male,63,2,3,0.0
2010,male,63,2,4,0.0
2010,male,63,2,5,0.0
2010,male,63,3,2,0.0
2010,male,63,3,3,1.0
2010,male,63,3,4,0.0
2010,male,63,3,5,0.0
2010,male,63,4,4,1.0
2010,male,63,4,5,0.0
2010,female,64,0,0,1.0
2010,female,64,0,1,0.0
2010,female,64,0,4,0.0
2010,female,64,0,5,0.0
2010,female,64,1,0,0.0
2010,female,64,1,1,1.0
2010,female,64,1,2,0.0
2010,female,64,1,4,0.0
2010,female,64,1,5,0.0
2010,female,64,2,1,0.0
2010,female,64,2,2,1.0
2010,female,64,2,3,0.0
2010,female,64,2,4,0.0
2010,female,64,2,5,0.0
2010,female,64,3,2,0.0
2010,female,64,3,3,1.0
2010,female,64,3,4,0.0
2010,female,64,3,5,0.0
2010,female,64,4,4,1.0
2010,female,64,4,5,0.0
2010,male,64,0,0,1.0
2010,male,64,0,1,0.0
2010,male,64,0,4,0.0
2010,male,64,0,5,0.0
2010,male,64,1,0,0.0
2010,male,64,1,1,1.0
2010,male,64,1,2,0.0
2010,male,64,1,4,0.0
2010,male,64,1,5,0.0
2010,male,64,2,1,0.0
2010,male,64,2,2,1.0
2010,male,64,2,3,0.0
2010,male,64,2,4,0.0
2010,male,64,2,5,0.0
2010,male,64,3,2,0.0
2010,male,64,3,3,1.0
2010,male,64,3,4,0.0
2010,male,64,3,5,0.0
2010,male,64,4,4,1.0
2010,male,64,4,5,0.0
2010,female,65,0,0,0.507656754605
2010,female,65,0,1,0.479097486361
2010,female,65,0,4,1.25743737222e-05
2010,female,65,0,5,0.01323318466
2010,female,65,1,0,0.33190026068
2010,female,65,1,1,0.528934477589
2010,female,65,1,2,0.107410421501
2010,female,65,1,4,0.001687918659
2010,female,65,1,5,0.03006692157
2010,female,65,2,1,0.478081300171
2010,female,65,2,2,0.431950846433
2010,female,65,2,3,0.0456571624987
2010,female,65,2,4,0.0122409540118
2010,female,65,2,5,0.0320697368858
2010,female,65,3,2,0.187091093214
2010,female,65,3,3,0.294470677613
2010,female,65,3,4,0.356366282109
2010,female,65,3,5,0.162071947064
2010,female,65,4,4,0.820876063675
2010,female,65,4,5,0.179123936325
2010,female,66,0,0,0.542354119577
2010,female,66,0,1,0.443245266383
2010,female,66,0,4,4.85727142073e-05
2010,female,66,0,5,0.0143520413264
2010,female,66,1,0,0.312675485019
2010,female,66,1,1,0.546625611455
2010,female,66,1,2,0.110095800438
2010,female,66,1,4,0.00206750823783
2010,female,66,1,5,0.0285355948509
2010,female,66,2,1,0.444493203163
2010,female,66,2,2,0.459596425559
2010,female,66,2,3,0.0471886580711
2010,female,66,2,4,0.0136072284218
2010,female,66,2,5,0.0351144847859
2010,female,66,3,2,0.213651097492
2010,female,66,3,3,0.302049866984
2010,female,66,3,4,0.330182602929
2010,female,66,3,5,0.154116432594
2010,female,66,4,4,0.813571808532
2010,female,66,4,5,0.186428191468
2010,female,67,0,0,0.566797257225
2010,female,67,0,1,0.41716115075
2010,female,67,0,4,0.000156997444332
2010,female,67,0,5,0.0158845945801
2010,female,67,1,0,0.292446273077
2010,female,67,1,1,0.562847603955
2010,female,67,1,2,0.114136623773
2010,female,67,1,4,0.00246986311952
2010,female,67,1,5,0.0280996360754
2010,female,67,2,1,0.411318684221
2010,female,67,2,2,0.485738170413
2010,female,67,2,3,0.0488806505576
2010,female,67,2,4,0.0149997661629
2010,female,67,2,5,0.0390627286457
2010,female,67,3,2,0.237204789572
2010,female,67,3,3,0.306887361418
2010,female,67,3,4,0.3062379126
2010,female,67,3,5,0.14966993641
2010,female,67,4,4,0.802558900822
2010,female,67,4,5,0.197441099178
2010,female,68,0,0,0.582064386762
2010,female,68,0,1,0.399905057389
2010,female,68,0,4,0.000428680141552
2010,female,68,0,5,0.017601875708
2010,female,68,1,0,0.271711789142
2010,female,68,1,1,0.577689684377
2010,female,68,1,2,0.119620793578
2010,female,68,1,4,0.00288547724863
2010,female,68,1,5,0.0280922556541
2010,female,68,2,1,0.379144735271
2010,female,68,2,2,0.510407836302
2010,female,68,2,3,0.050777827858
2010,female,68,2,4,0.016416560013
2010,female,68,2,5,0.0432530405561
2010,female,68,3,2,0.257721142659
2010,female,68,3,3,0.310660290062
2010,female,68,3,4,0.285843376933
2010,female,68,3,5,0.145775190346
2010,female,68,4,4,0.791558659761
2010,female,68,4,5,0.208441340239
2010,female,69,0,0,0.58899347857
2010,female,69,0,1,0.390290686346
2010,female,69,0,4,0.000996534410435
2010,female,69,0,5,0.0197193006739
2010,female,69,1,0,0.250674904524
2010,female,69,1,1,0.590714034636
2010,female,69,1,2,0.126560715037
2010,female,69,1,4,0.00330260418922
2010,female,69,1,5,0.0287477416128
2010,female,69,2,1,0.348027906763
2010,female,69,2,2,0.533131095928
2010,female,69,2,3,0.0528715496433
2010,female,69,2,4,0.0178398407453
2010,female,69,2,5,0.0481296069209
2010,female,69,3,2,0.274215481156
2010,female,69,3,3,0.31333333049
2010,female,69,3,4,0.268376227019
2010,female,69,3,5,0.144074961336
2010,female,69,4,4,0.778556481403
2010,female,69,4,5,0.221443518597
2010,female,70,0,0,0.588717633902
2010,female,70,0,1,0.3874770138
2010,female,70,0,4,0.00198705649911
2010,female,70,0,5,0.0218182957987
2010,female,70,1,0,0.229762759638
2010,female,70,1,1,0.602020609423
2010,female,70,1,2,0.135108136594
2010,female,70,1,4,0.00371330859469
2010,female,70,1,5,0.0293951857505
2010,female,70,2,1,0.318544147475
2010,female,70,2,2,0.554318342061
2010,female,70,2,3,0.055239359127
2010,female,70,2,4,0.0192812029116
2010,female,70,2,5,0.0526169484259
2010,female,70,3,2,0.287384668134
2010,female,70,3,3,0.316487528454
2010,female,70,3,4,0.254622233006
2010,female,70,3,5,0.141505570406
2010,female,70,4,4,0.768580959148
2010,female,70,4,5,0.231419040852
2010,female,71,0,0,0.581856923996
2010,female,71,0,1,0.390456766386
2010,female,71,0,4,0.00341918436644
2010,female,71,0,5,0.0242671252519
2010,female,71,1,0,0.20907422747
2010,female,71,1,1,0.610982239623
2010,female,71,1,2,0.14527585845
2010,female,71,1,4,0.00410735268283
2010,female,71,1,5,0.0305603217742
2010,female,71,2,1,0.290498339993
2010,female,71,2,2,0.573334243398
2010,female,71,2,3,0.0578535023179
2010,female,71,2,4,0.0207177541952
2010,female,71,2,5,0.0575961600954
2010,female,71,3,2,0.296207753461
2010,female,71,3,3,0.319424281197
2010,female,71,3,4,0.243439884804
2010,female,71,3,5,0.140928080538
2010,female,71,4,4,0.757570514535
2010,female,71,4,5,0.242429485465
2010,female,72,0,0,0.56912513934
2010,female,72,0,1,0.39840639026
2010,female,72,0,4,0.00510715344836
2010,female,72,0,5,0.0273613169518
2010,female,72,1,0,0.188773873252
2010,female,72,1,1,0.617082884401
2010,female,72,1,2,0.157092894654
2010,female,72,1,4,0.00447685416704
2010,female,72,1,5,0.0325734935259
2010,female,72,2,1,0.263806077578
2010,female,72,2,2,0.589618992599
2010,female,72,2,3,0.0606900622351
2010,female,72,2,4,0.022127094895
